,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2022-01-18,60.262531911381636,252.69143048589422,159.29627183416912,102.02107189631323,51.32979143127476,28.998589834200903,42.54270707566692,84.61895457172243,63.78367493167226,88.33195534240373
2022-01-19,56.91938968470094,251.78366319898487,164.79420358462434,102.26968595302174,52.10324666670241,29.05648628152566,41.97490370448878,80.82478291940582,64.045769306768,86.9617383831835
2022-01-20,56.00829762746121,249.27092641498427,170.54506450202564,107.18852555730874,52.32959144164256,28.786396232211782,40.98662439427088,81.58217605632551,66.32952052191833,86.53155538262196
2022-01-21,53.34342726136004,252.6114044637345,173.90616564901617,103.78883643821983,52.51429834618244,29.046179650027305,40.926695963712504,80.29191980950463,67.67725310030512,85.83345384605161
2022-01-22,51.758928860568794,242.2569918989823,178.2915557586858,105.0688931700459,52.60669572819271,28.790413726080928,40.493692818444956,78.56446059524825,67.09325844313643,82.19396568347918
2022-01-23,50.99697153503425,240.75045615138717,180.466285007481,104.98499258374922,53.44306129577189,29.567256883052835,41.350677113024524,79.30376764252922,67.10917655913852,80.58166856535294
2022-01-24,51.751669649548425,248.8384551211658,181.70105712856764,109.01066133332205,51.81243684967181,28.884747977397023,42.05794034129392,79.72295183085299,68.87251336009466,80.55673395284886
2022-01-25,50.85328610293615,247.77545087287334,176.1312511733506,106.55009302034351,52.820130714311205,29.388952867492996,42.363284592374086,76.97876422483908,68.37883025923831,78.58309415038772
2022-01-26,52.04989774622591,244.88281057631434,172.30656911817948,106.61358870365025,52.14386987256414,30.261066464381127,41.740704528897716,74.82454697956739,65.43455610210225,78.53470817803343
2022-01-27,51.4649296468893,237.88452705455364,176.40479974705025,108.03633669790081,52.11444208441648,31.086785807460206,42.2937989450945,73.59315057835579,64.07453789964045,79.81950701580745
2022-01-28,51.87290959746818,238.692134404599,173.4182742390221,109.34994525877487,51.326994028617975,31.023377061728745,43.517734241335944,72.62049310988961,62.058766704279606,78.13923105648855
2022-01-29,52.904453060460895,239.90818078221082,172.97128038700907,108.23655766392685,51.825235330152246,30.496535062584492,43.78377170099425,71.55841176236848,60.94461401686578,77.14297549718056
2022-01-30,52.507238547839734,239.67388724007583,173.7858221941073,100.25223841290043,50.988101725757154,30.257704511706617,45.10171755487945,70.01274633526766,61.14304555793279,79.44959722821044
2022-01-31,51.128431511684774,241.56239871726,170.9973527884376,99.24042516803694,50.16911978778377,29.814818068051,47.55697581296093,71.19519983052129,62.490317723454666,80.23137091557169
2022-02-01,49.485923707765004,243.47053861133597,174.6667152646191,97.54659063520052,51.137711571766744,30.234811187161803,49.31852428527771,70.6003169292872,61.1185165430714,79.65109253604037
2022-02-02,50.90673484066052,234.56727931916143,167.4411874216702,97.72099472877375,50.68505149979401,30.239484214982628,50.25095191621481,69.8200855100592,58.82900978581136,82.90799633005557
2022-02-03,49.891422120575484,229.59897019099398,171.13735121524567,96.96954154136236,50.62079314149503,30.53147070169606,51.33997356444688,69.3544404278153,60.61735521440928,79.3664986096428
2022-02-04,50.64955943578852,225.7438769356377,175.83428878070464,97.24502130117597,49.939533109185895,30.936220969925465,52.257098887120726,70.24480458191059,59.36900595999371,78.5982037222629
2022-02-05,50.645433687671435,225.55759465663286,178.4709080295097,93.32623903567854,50.27345584938932,30.75680242476526,51.38074669457497,69.20168780972902,59.114268202325505,72.93742730903259
2022-02-06,49.93509139860385,221.60666095239608,180.3726340925234,91.82270352124667,50.05716556668001,31.7055123751915,52.40255716587501,70.4504618844997,58.5232763439604,73.72957485697553
2022-02-07,49.7014972377322,220.73754971932505,181.85055458453672,90.72635221577346,51.55187563849363,31.60397221273823,53.05063066432591,72.50141640615922,59.73079152277545,71.65199472799065
2022-02-08,50.143737079670444,224.49326401196404,185.09427028840418,88.70624863097576,50.874447661917124,32.23261202966479,52.24239330272981,72.06684863416915,61.61335771163839,71.5834964952592
2022-02-09,49.41487365399356,220.55288031204992,186.3259591188125,86.34107745693838,50.62278605091396,32.447429840680215,53.59980722041425,73.02901036345024,60.73343872076561,73.27060399703456
2022-02-10,49.118863699235966,215.10212309758387,185.68484369334763,88.82453902478446,50.790084284943546,32.45555588696652,55.35489179111605,70.93840180426399,59.17186162050972,70.90272305915023
2022-02-11,49.48494480882559,215.81838360005622,191.4140989177154,89.2570702545984,50.37954076105721,32.45672095890663,55.48520541935441,68.56656034570076,62.37936900059518,71.63992847560941
2022-02-12,49.69278979946344,218.47365753477567,194.12992418994173,89.00616240799802,49.743507989991315,32.845845031998,55.913230323741594,67.45593277864877,64.14973992112445,72.06024285361646
2022-02-13,50.41812500267831,224.55561848138535,194.2149096938085,89.5703760441814,50.54937991820611,32.36967153543355,55.97367438522338,67.62531271908065,62.92312177232732,75.40043225038278
2022-02-14,48.99906306768932,218.72568798247394,199.31975760815797,90.8481265702508,49.51214221137513,32.762826454351924,57.61689404231308,67.58438174440403,66.19364276844944,72.80053213506622
2022-02-15,49.678997051159,223.82868224029374,202.87300661642732,90.4768198718576,49.224534612146755,33.05385547756933,58.55691883875255,68.39873763857543,67.57054717808313,71.31704663404841
2022-02-16,49.452688375154544,219.6206316928509,201.30636942087511,92.3138990270342,49.330843777012646,34.77719039815192,58.78342445768108,68.48039462415396,67.71404393743396,70.40731398820253
2022-02-17,49.39548485578287,224.57434207144877,201.76522984930057,90.84895179930459,48.418139679145675,34.4640552600705,58.87026337001862,70.11514016350378,65.8986458022516,69.9569518048227
2022-02-18,49.53805012337373,216.33827674508873,198.40140686600657,89.61360857579675,47.64735158431457,34.59632109773962,58.68121964005945,69.33646090520944,66.46268895312747,72.36777290439242
2022-02-19,51.162161553202125,208.0188941102474,200.69124552872916,89.29454238713362,47.79520640774838,34.320738543415224,58.81922452441114,69.54642196517958,65.69311514177652,71.07041044159483
2022-02-20,50.70303673315408,208.99350117279496,203.0955119663245,90.81853051569597,47.32280812460572,34.515573647042544,59.95149764563971,71.16768105354264,65.61581687256489,70.75637627417427
2022-02-21,50.89684831413013,204.18787337108787,202.30908751101836,92.17097536672206,47.93038294126183,34.329004818985915,60.21254829003752,69.99391200557257,66.53902111194931,70.6462490178249
2022-02-22,50.61594713054929,202.71068095429706,202.05460749456736,91.34534897915547,48.561283896176384,34.05761100249165,62.130876841164415,72.0450283065789,65.35257249007631,70.74473592133903
2022-02-23,49.9572751076354,201.38638195497657,210.14660141479357,90.78344461050635,48.91114467324262,34.426333203665635,60.88747723505626,70.81292075340612,63.77623920103426,69.49118060926637
2022-02-24,47.109680342911346,203.57981154242023,218.78023850253683,91.0518381279985,47.52571805173428,33.98376452500243,60.32868016595318,69.37175774963245,64.87342347509158,70.61729915094953
2022-02-25,46.02102104974348,206.53204879005233,225.4609672762594,94.51646656263162,50.24914322708673,33.37070240896322,63.73630998239615,68.88031935409238,64.10471822746632,71.07923850576474
2022-02-26,45.48527991157275,208.18035686856015,219.50844968372786,94.06514551603821,51.5411313435795,33.332618901454815,63.91680584151323,69.53503864346655,65.60561690520862,68.72619626379776
2022-02-27,46.017024713830196,207.06393083460458,220.24001820489707,96.05923285520717,50.310136722596155,32.657537076468834,61.44267582241572,68.77132287872756,67.35129359928092,68.56044628815921
2022-02-28,44.783653504970886,205.05259983511408,213.6862844316342,93.89754258017444,50.70136737331012,31.890820842930495,62.80994040088582,68.67350214904913,67.46659187999914,68.17873879028409
2022-03-01,45.47587250123904,208.26437925661912,215.1182148224894,94.95818876259008,50.486302647895734,32.23664682200719,62.38549874207995,68.67656721523645,67.09600632498136,67.55528712303771
2022-03-02,44.849113296193124,210.21244303991182,220.75691890849404,97.18230320431088,49.21751589094781,33.06783849100834,61.988529206030606,69.50169284109761,65.87993773196466,67.74711699998696
2022-03-03,45.13051742766084,203.97079503474802,223.44250261880092,99.79832448481169,49.045601130109674,33.967394892425084,61.753352792849235,70.6826441034846,62.95675270774735,71.02442142422932
2022-03-04,46.480333515646365,202.80968922695226,214.6295324687935,100.37321945603134,47.62923720124258,34.269605208015236,62.26166405390913,69.35182680043535,64.36820158173194,72.1687309678454
2022-03-05,47.387465399036834,202.84561778951934,208.55326709519323,102.33626321960365,47.37168553120517,33.317060871352204,63.9452684697482,72.26378173534377,64.31510022411189,75.28515164251638
2022-03-06,47.47400886988669,201.30214153107346,205.9235836874299,105.6869211439342,46.63255091884126,33.80700111849768,63.2301508387195,71.59851158690424,65.64031247058215,74.71292901046363
2022-03-07,47.08966368122493,205.86286176062842,212.50241919128584,107.04962675197419,46.02187922080322,33.46175827636033,63.33121192233148,72.05807388205164,64.34343593016993,75.79333465549767
2022-03-08,47.170199559884736,198.79884927220118,208.55443669581072,105.97029102498661,45.954818265680224,34.72613008379649,63.63288547159041,70.8463858228463,64.62735881059314,75.25961656608023
2022-03-09,47.476577779235015,201.10717303434726,213.5982450251527,105.91881808470401,47.46118092948969,35.35677234576183,62.73255708092825,73.97759156501466,65.05001464535717,74.00259356700246
2022-03-10,49.04607088001609,209.4642925614151,213.45716225771287,104.85189727856327,47.29755854862127,35.86218448532456,64.33582139198717,74.82165714012748,65.18235656937439,76.21972869093095
2022-03-11,48.739202883393304,213.78310835939325,212.22738090795127,105.75576877692448,47.19013390747911,35.8221248597605,63.85023196032331,76.8341412846179,64.22687964227501,75.09132266178017
2022-03-12,50.80671359779524,217.96405419686258,202.10365223912527,104.56018132646305,45.479973517909556,35.14100964530983,59.842334171324914,76.62363175327677,62.76001244671993,75.18128996112492
2022-03-13,49.155372190560584,218.32549027002963,200.42653033549362,107.70107081414181,46.763742971839775,35.69296639351555,59.45142755117915,79.66617287920877,60.810642179371484,73.07086299499163
2022-03-14,49.073004401394066,228.1677697743803,199.61544863437666,107.30635663583706,45.41516046620684,36.368227051469304,60.584781331734476,80.92342490739722,60.0453759156038,72.03806952600328
2022-03-15,47.80385652368079,228.55050980782408,195.30212875954072,104.77947112741303,45.03032082827603,36.012432194614746,59.93291510113755,81.67835079351451,60.14030501551211,71.62290544279735
2022-03-16,47.9788309990204,224.01822959316993,195.71335154678943,105.09507211842764,43.67666718234003,36.72957927093203,58.876377272684536,81.82587790270802,61.5408665603008,72.94889862056405
2022-03-17,48.011776515975754,222.39410189607133,199.42216617194583,106.5132144654424,43.13650471878666,36.145657086541846,56.43612196227381,82.07795371612262,61.43908074248049,74.60657680861121
2022-03-18,48.3565539740778,228.3285959633024,196.64076847310844,108.93777547136776,42.68019264112483,36.70779149856963,54.78958863118675,82.4639422004907,59.000332688818034,74.20797254134375
2022-03-19,48.782434007530966,225.94955560642978,192.50959122207556,110.78126074797451,42.59187640508773,36.34837035386919,54.835497836894106,86.81254483495508,60.361473726710244,75.9334172382672
2022-03-20,49.20737419880032,226.7019010735062,183.2842147848567,109.27689477188886,42.18250508487639,34.985384931518595,53.566148415679194,83.37331573610138,60.31520806267917,77.17685119996635
2022-03-21,50.296603556633215,228.58254959528853,179.752707946393,105.0542931514885,40.70032262795711,34.097468052785814,52.6138926055653,83.10694049687297,59.09181754615812,77.70007304208657
2022-03-22,50.0629521908929,228.63076090882976,183.85197043799343,102.57452493966099,41.04115085640315,34.08793901855467,52.262972378117915,84.57835938452672,60.13066842698959,76.2292249624473
2022-03-23,49.88056225887801,229.91663372814273,182.848113866657,103.77469064444075,41.27195973693659,35.33730373473512,50.66343365387974,84.37125068167761,59.038091161293046,77.15023782489038
2022-03-24,48.26725339598352,231.50909477918623,180.5440505203232,102.25094223364768,40.07796342461494,35.00861313532264,51.762324067159575,84.32874666702946,59.77923223590568,79.71878807404951
2022-03-25,48.52186854892827,228.92175111736324,182.2312426711971,101.13784635735207,39.67363874758034,33.94442635474217,52.721228875622465,83.67772439873421,59.996946102433235,78.067075485262
2022-03-26,48.94492842059369,225.43325266771495,181.7147675421357,102.91347504287101,40.30108473337631,33.92947039125935,50.85686805847403,88.68635595991728,62.09187023327178,79.19541768737906
2022-03-27,48.207618317071876,224.92110365791433,179.73981720064594,105.51483117579063,40.51266775831583,33.39734510297704,50.37804545919317,90.67503777411714,64.07893159057808,81.61615481808101
2022-03-28,48.93751257399001,223.78469037186383,168.08723515228547,106.14192697067699,40.5111860003266,33.490845710558695,50.43235031917254,88.2698603414547,64.79329448622748,82.64813610937182
2022-03-29,49.60535182852532,228.0212792050198,170.1179025699668,105.27150073356914,40.453792305894495,33.551882687950254,50.54098104610308,90.0321110031147,65.62740286755086,86.08190737616158
2022-03-30,51.79440522944345,228.38451519933525,157.06422667422012,107.87556493087352,40.01658686220646,33.01405679751921,50.13822474428014,89.22786667572306,66.43103641737936,83.39712325020525
2022-03-31,50.678007128809284,229.9519572000729,159.02107112218388,109.25969827835662,39.386696749813616,32.36812644336045,49.630189321085346,89.65593335492306,68.40467244168612,79.98211582362973
2022-04-01,50.454285258435895,223.82291688343116,153.76624311605315,111.37268610472915,39.815716008979656,32.65907286080175,50.54440305699456,88.79574044617183,67.81278388987053,83.47850301054889
2022-04-02,50.205473932274174,227.1137051602001,153.78586842763755,107.25577576251293,38.18754865379817,32.28089110431631,51.61200320366265,90.19567927294251,69.05250623379433,81.83056026215118
2022-04-03,51.82798681588847,222.73089531040844,154.44045612707856,107.23356890481347,38.054752354340465,33.1451100453046,50.884159875147816,87.7611080171571,69.08012100251266,81.17619934866212
2022-04-04,55.32884596393692,225.74447762864168,153.17608122411687,104.9685566503016,36.62367415796183,32.46549005695832,51.00113418495831,90.26638689652894,70.6298494361799,81.54814030313162
2022-04-05,54.97123608401336,226.95813572820938,151.58722250354464,108.57604041900517,36.485097366903744,32.409430039389356,48.740945048387935,89.91356294714319,71.81146441058424,79.8067244927884
2022-04-06,54.14587558920389,230.55638002333023,147.1103751614867,110.87307731800787,36.09679093398037,32.15756454823856,47.645367136682005,90.59339267182148,75.34440460073485,81.05409919041858
2022-04-07,53.209925943871596,235.79287144874806,146.17863822531956,113.92094491037304,36.67915952278642,30.264679250913336,46.688572281749856,92.30449389833731,75.57293513819761,79.39450686777272
2022-04-08,52.53566091990681,226.80333132251545,145.9202724887975,118.95782216020044,37.269645127664184,31.59052461024764,47.51252948790716,94.20131311392063,78.55667355073068,79.99355947646882
2022-04-09,52.338938698354255,231.48753462021762,150.16316775991757,117.81591118798157,36.73179265498604,31.678255308443422,48.302661776592196,95.70493760928834,76.31911616574139,83.05188294889298
2022-04-10,51.66778085964953,230.26034976734056,147.45225899815614,124.17403259779626,36.909626448363454,31.139107191104344,49.13725791728557,97.1771394447271,76.03257295534054,84.44816235521577
2022-04-11,50.81496077610074,227.99035907940998,141.5240392623265,120.8860256960009,38.244006004240646,32.16135963080819,49.20191139321945,100.40911786733888,75.78915545371385,84.03705130021203
2022-04-12,50.872392503804925,227.42074069191816,140.91493020343373,123.65044275523368,38.35884178126768,32.61964727593516,50.21682925756719,101.18866573354535,74.31843456668304,81.76323409794847
2022-04-13,51.02376904082258,226.6417959780892,141.1612253455669,123.61074097401173,40.34089964647928,31.751817050810992,48.218253416300385,101.86132109963715,73.7589318668313,82.28008872241988
2022-04-14,51.619607290340106,232.46243186487405,136.9059884720094,122.23441473665937,40.68683194481542,32.24108943350241,50.33353954173389,103.80830648119371,73.67515854333553,80.81478606734514
2022-04-15,51.037038878434515,229.70680907291833,138.70009662384496,122.86269338365938,39.60972979196176,31.960010668519615,51.21694103136187,104.53841595165461,74.51305818812662,81.43370078892153
2022-04-16,52.69720305114078,230.79122305281612,137.6292686365715,120.61245076699272,39.807469055825855,30.399912141501407,51.02816665256998,104.10805249373686,72.47964026589487,79.92185833776773
2022-04-17,53.550536796502925,231.85614798764942,137.90944971504902,121.35143730407205,39.88121445264571,31.155570395798488,51.154133949645264,101.0718179457269,74.84266493470993,80.51382398541227
2022-04-18,52.919439724634564,226.04397010194975,139.00145596198277,121.06705747976325,41.13679216371973,30.940031623133795,50.29742416799973,102.88261299144716,76.22767618804514,80.7853993159456
2022-04-19,53.63528844496985,225.87359117406402,139.6516077527624,123.88789784261857,41.651263970575855,30.835284493633804,51.657831220027006,98.01656298945409,79.35617178598915,78.02906758199725
2022-04-20,52.96260235420119,225.688747361734,139.24248252932458,126.38154080490844,40.77005932578633,30.996100873705597,51.06044756044273,98.59513707729398,79.25337021447942,78.1741012284768
2022-04-21,52.38009334967099,223.38643348230272,140.04249328963695,128.7669051988871,40.28222164681356,30.45753274475793,51.68691857283688,98.53104256146261,80.56976573598389,76.75790356746583
2022-04-22,50.51594980919664,221.00511586488884,137.8960546868271,128.56399843000887,39.76915084529452,30.90892370595294,51.3890465898254,98.82757074632472,80.82377732489354,77.05719045113305
2022-04-23,50.491571710542964,223.26202315978531,135.70170060990915,132.16229371251399,39.581013027699825,30.098152261154567,51.5823447999205,97.14516875938533,81.89927433016769,80.4625104050327
2022-04-24,49.69726648721486,224.74614555094382,130.9371987335608,133.36207683753545,38.879864038726126,29.722024911480936,50.446206011072256,98.5676678476349,83.5492242483012,80.5001430665884
2022-04-25,48.83807360054017,231.89092906351934,128.97206673297103,127.59541448337232,39.23630608640567,29.06530210405001,51.4436372682966,97.81631076983653,84.55801970661912,82.75656263469483
2022-04-26,47.657306836479925,229.2662153220357,128.77687764032137,131.51910444020518,38.719655969543446,28.719713513555366,51.93558307493955,96.6870630814489,84.81596543885564,80.1885645595264
2022-04-27,49.76788686667241,223.0865314302835,127.94819146847759,131.43366690530033,40.20082850032991,27.95872968799475,53.996079693424704,98.15124714276294,85.52349229127545,78.60943731994792
2022-04-28,50.33637672104525,219.8585290076466,131.1895317994762,128.8810620397377,40.10984719575022,27.648235084579184,52.929632321858804,99.60647643398607,86.43937833240312,80.51022954894162
2022-04-29,48.544527441781696,224.5378691122413,137.76330517630183,127.71690237505953,41.630129620648795,27.502716190277845,51.47680946577763,98.997617020545,88.25150031903131,79.1605939290409
2022-04-30,47.96166431165164,227.20331069946536,137.77173661222446,129.2102270260389,41.828147112836575,27.766536171103805,51.03173975030268,99.4564332415637,86.61465913687059,81.20045734495119
2022-05-01,47.353246890664444,232.33286842838527,137.1280478782382,129.73223378681868,41.41407811183067,27.20232269331974,49.250976589764456,97.3572577070185,86.05355403861635,81.54455106940677
2022-05-02,48.31014171216689,230.26158624322622,134.70921672005505,125.9889015487106,41.81170595524124,27.954844764392117,50.498336637404954,98.73959981733896,87.15253247578606,84.31319044942973
2022-05-03,48.63099976138748,233.2371631256292,133.8449658647247,122.55685458559671,41.23984817233117,27.94972397438357,50.55972784146897,102.5436137061834,87.29420269554646,86.30103148555365
2022-05-04,48.20783493676182,231.78327513741817,130.2873462279621,120.73730685901813,41.67450082372088,27.953950073487817,51.51322224133327,102.9153424034197,86.67885934573873,90.00903619119354
2022-05-05,48.11729718195199,237.17455861234396,129.24189657190345,122.4508094608048,42.447992610755726,28.07051355621168,49.08748220012738,102.95291156859395,88.81195681394549,90.95859701899661
2022-05-06,48.54634841504544,229.0050480497755,127.37963697732567,123.45823095905227,42.79639153676828,28.752439962571692,48.9452593148349,103.78852699474864,88.84104138329074,89.1631784859912
2022-05-07,46.35613977682615,230.97911595489884,127.82278362254254,121.93185501663778,41.41049625491951,29.114570914173616,48.68494877506447,104.94447113785263,92.1531216359062,85.34444281004401
2022-05-08,45.707523919302396,230.01188807359284,131.54198224786973,117.94126190290432,43.01379556999934,29.193678639778835,48.591473029086764,104.5287655957587,91.3490616305115,87.13346162643792
2022-05-09,44.73073516079251,231.6008754353388,130.53126189086205,116.14352228978102,45.23844772111855,29.43835128946195,49.18746255254817,106.90737364389493,88.75228195544294,90.18712682287396
2022-05-10,42.48618517917186,228.0399359639347,129.33290221990373,117.4947903018998,45.43633721808846,29.34013627072315,49.17566017375604,104.81621618773374,86.0946261228813,91.49756673931225
2022-05-11,43.07564370631458,235.26649588085533,127.28939814121466,119.12283385894527,45.17852532646805,30.038710236572427,50.180774058079095,105.25897958873358,85.50999168496926,93.2560258621955
2022-05-12,43.63296028143064,232.04597798009334,123.90910426121667,118.43541672313012,46.54780855520382,30.727490147595084,49.06442498939641,102.80064050863754,87.6899557927104,91.13792803611281
2022-05-13,44.07740153399045,229.18684102673132,127.91643602416923,116.61050508033554,47.61222802755194,30.841094997021834,49.31190089956221,98.74966082538576,83.82648830155479,90.73588958028681
2022-05-14,44.29506108795826,224.02923031334433,125.13120040434659,117.91997721939174,48.14820314494903,30.756133294453544,50.081365498698126,96.43061925653069,83.22975281828867,93.72632238989111
2022-05-15,44.35558774634513,224.59518422178172,130.90211769175556,114.61976929301132,48.91513696662684,31.779688970891943,49.75597892765567,98.08851383869853,81.5950880179766,92.43902435184056
2022-05-16,44.69709597927307,228.18226880299468,133.83677695719533,118.21797862322573,48.84915381363375,32.53834117751965,49.41534467610586,99.85820976070845,81.93368935244645,93.26298496995702
2022-05-17,45.07568742113589,220.85896420509076,130.8278000272542,118.4604234580326,47.200710707875395,33.07926578684877,50.27670944567876,100.51162307464439,80.09651643397106,95.83730251219995
2022-05-18,46.91226082127503,221.50862892045652,132.16364443523133,118.93838438753247,47.701386761041455,33.00016746909698,50.24195392080201,102.33232599610965,83.85404291859622,93.15372150360018
2022-05-19,46.814859254378696,216.27898524888582,136.37180068778022,117.54029229725012,46.32453317627709,33.42137302586905,51.994705893811336,103.69047626442732,84.19750551842093,93.9159814951202
2022-05-20,48.139570584329704,212.49756662840628,136.06674486806094,116.4761056497322,45.24251687281593,33.20187798512034,53.14661854577089,104.8655011968131,85.28249225618967,94.1911095117906
2022-05-21,48.64342222787213,209.09509663610277,135.2244648144089,116.92338376553941,45.49362719137469,33.41449474694901,52.99957749647597,104.07392731435435,90.66854435605053,95.89933549836407
2022-05-22,49.04536037017499,208.11984156672625,134.00414832665547,116.61751080519747,45.76006411619497,32.15781867476757,51.336037786831504,102.74827028526984,91.04416498027943,95.44041278207477
2022-05-23,50.49526013427207,201.94951787775457,131.99048013158966,120.16289710579589,45.880064690275105,32.72691082143622,53.442095598627574,101.32252620815602,90.86332516118253,94.9204020645191
2022-05-24,48.521306489911844,200.6958281803683,134.3163165543529,121.46207321558097,46.448136207478754,32.481125842995475,52.7408313744554,103.89461002977198,89.95956736962796,95.47868977176319
2022-05-25,48.67981073194358,206.56303832322945,136.92584714911155,118.31557726724932,45.34494358259896,32.857198696044456,52.672966954226325,102.94881212996334,91.78687627068143,95.83665729550864
2022-05-26,48.730883045248994,209.7847137913462,135.89860481099356,122.02718185166584,44.63026408228092,33.28889567328464,54.183451548798615,100.11299343851296,91.1566030045746,98.02596406495603
2022-05-27,49.85875401945365,209.06517068246777,133.90178927848052,124.3601849402674,45.68670626233219,32.513488539222095,52.87880761144447,100.56401585302106,92.3040105527383,97.43963335692202
2022-05-28,50.53612888900235,206.09587406414127,128.23856414464606,123.30585662523421,45.744483632413804,32.33411815172704,51.65349642990364,96.91223680514508,91.35496138426993,99.18897834232753
2022-05-29,51.805796003167245,210.99153062497516,126.14594279945855,120.46068169465038,46.19884951273856,32.74482612799045,52.066899615375235,93.00848926567556,89.77107722873697,99.13008232679381
2022-05-30,52.31061053116835,214.22943772288139,126.50988273086678,121.25761055123333,46.27726324353165,33.19383587196577,52.39269850476076,93.13077247465273,89.28924210487406,99.29125083993229
2022-05-31,52.817595948872814,215.3754597662482,127.47344884138028,124.5139154420803,46.52268445664428,32.76298086457108,53.318589383467824,90.58607034383887,87.35807048150845,99.9581847400368
2022-06-01,53.36309255984273,210.01239017235415,126.49746754981726,123.0045980213641,46.069854676605466,33.38128238232872,54.07198687762888,90.55142628125176,86.40418687132592,97.26001411863291
2022-06-02,54.87880176664905,212.49941528141636,124.70963050859824,124.7748789601986,46.005150836710705,33.18960071319951,54.542641918562246,89.20855179895878,85.81014682032615,97.49628021501115
2022-06-03,54.33061610651976,215.34301960052224,129.3714423699925,122.8925297962794,44.4730640283409,31.860861575397305,54.378503319328004,88.02535274516865,86.1668776226204,97.75483581076546
2022-06-04,52.58854092594185,207.52656831922855,130.1371485729685,123.22539363840134,44.09431540622539,30.804901127868145,54.89117434626736,90.2645408680159,86.64593520077204,96.09794239024349
2022-06-05,52.63539959359141,201.85646897625367,132.89074838499255,123.42709964519084,42.535002035134504,30.619656248965093,55.39979762573048,89.66329305612508,86.16783034473053,93.74469173513718
2022-06-06,53.23180181841522,199.2385149171393,127.15931558496142,122.51063523551592,43.369666138105636,30.382703316015238,57.3254779547785,90.4325466337729,86.75163146183587,93.50395861798174
2022-06-07,53.159101860842426,198.1888322400336,126.39058820457149,123.81137270052636,42.55793237815304,29.728932056062018,56.03772409222105,94.13242163936098,87.6717937009184,94.0733831424897
2022-06-08,52.03477125929315,200.65962189316483,126.09591778365078,124.34170371235318,41.726673550920005,29.824224495519417,55.56271075472016,92.69104499445369,88.959002085467,91.18023562582889
2022-06-09,52.62253133381845,203.406596468162,123.87752825182643,122.3016829431343,41.54055115500651,29.992454720653235,55.39285000076838,93.49479214456473,92.09566029720122,90.25436093298377
2022-06-10,50.81738909878888,206.7665625675031,128.0480252305499,123.26240757929374,40.63683756516012,29.918137998761907,54.15368592910294,94.69686496030587,89.60670065940555,89.71260229592835
2022-06-11,49.79663257668069,207.29102465138433,127.10983866420715,123.69817002760188,40.655002682593306,29.327757979778422,54.832640001393116,94.6045058733601,87.83512420138597,93.73338935415384
2022-06-12,50.27112493588988,206.65563390832872,130.70756704552562,128.2547544357898,40.53681905951162,29.531525767877266,53.74914394459477,94.32600392426913,87.4854305187191,94.07987864026649
2022-06-13,50.60568980779563,208.96946796777831,131.3288009141497,125.14908447052447,39.775969634337024,29.208800753998148,53.445740140548985,96.308310721201,85.45062616008249,93.4073673531444
2022-06-14,51.57024386880569,207.71616324175676,132.53811761846904,124.799813292173,39.98024569525611,29.07533257380031,54.15877629879243,93.33227526987537,84.82972138791693,93.9614088123222
2022-06-15,52.120699750631736,213.91837105575962,131.501604152694,128.49259424516123,39.45328700507848,29.847949299573248,55.044236683721905,91.6271719178381,85.35064244694155,93.86512498655658
2022-06-16,52.772817886142846,212.96313316574592,130.69353672180642,132.01096453928514,39.375389729431326,30.341289532223474,54.79615067412588,94.68140473748578,84.1927165187857,92.71219180015254
2022-06-17,54.38187923740936,211.06798961582905,134.87853799434717,134.36561924183687,39.25360188008383,29.240936287396206,54.77497929989292,94.87385426212758,86.15814115350159,95.65756018551222
2022-06-18,53.63686143630198,214.45006610066602,136.9432644699632,137.25021449106555,39.64510938553548,28.10492726299966,54.604714089403984,92.68092562148149,85.8090184178698,97.53245646951292
2022-06-19,53.964208098321926,219.37422934443603,137.8792824209216,133.68630421708812,37.64632427913996,28.188572451461695,54.37108621877874,90.87004091332398,82.89043531812447,96.09923025982698
2022-06-20,53.75429651907004,222.29575803269884,138.39944878429912,137.9858355612295,36.86659055676641,28.685288299717005,54.42251989959259,92.13253314792155,82.16677717734623,98.15898344013597
2022-06-21,54.071688503067264,219.2750032734227,138.3661664048241,137.324729254049,37.22727731601037,28.00844357601479,54.39057202774302,92.86094631908813,82.22104555182202,100.80327110619228
2022-06-22,54.90874286974426,219.2421962388264,138.96581519927358,138.1367730901893,37.52755224012549,26.985766796801343,54.06256827357699,90.10401798657878,84.32307747200387,100.68059449296155
2022-06-23,54.696420699901246,223.17451257194816,140.1395893944034,135.01865449389817,37.47433414619847,26.8048720412518,52.17628970566169,88.86008474387253,84.01354377615125,100.44912793055919
2022-06-24,53.07496562941989,228.31496067479836,139.8534157794242,135.12006181155448,37.774609718759024,26.38238637835906,52.6525089349233,88.20771906082248,82.50703720478671,101.60117394298948
2022-06-25,54.6583764051441,231.6247484728655,142.4350470828775,133.71310901676077,36.56762048379247,27.168654055657633,54.81601620634964,90.92946839013868,81.95294314558178,99.25492985719472
2022-06-26,53.49340668462667,223.82486582348196,142.1291575114989,138.00711285385853,36.46401517661168,27.33292818151094,56.32411111612373,90.19458495246134,85.28929902045347,103.20943367089613
